,Date,Ticker,Dividend,Stock Price,Dividend Yield (%)
9750,2015-06-17 00:00:00-04:00,SB,0.01,,
9751,2015-06-18 00:00:00-04:00,IAF,0.2,,
9752,2015-06-18 00:00:00-04:00,NXDT,0.24,,
9753,2015-06-19 00:00:00-04:00,NXDT,0.24,,
9754,2015-06-19 00:00:00-04:00,AWP,0.05,,
9755,2015-06-22 00:00:00-04:00,BRBS,0.051111,,
9756,2015-06-22 00:00:00-04:00,PIM,0.026,,
9757,2015-06-22 00:00:00-04:00,PPT,0.026,,
9758,2015-06-23 00:00:00-04:00,BBDO,0.045833,,
9759,2015-06-23 00:00:00-04:00,XIN,0.5,,
9760,2015-06-23 00:00:00-04:00,BBD,0.042011,,
9761,2015-06-24 00:00:00-04:00,DSWL,0.035,,
9762,2015-06-26 00:00:00-04:00,WHLRP,0.563,,
9763,2015-06-26 00:00:00-04:00,OBE,0.056,,
9764,2015-06-26 00:00:00-04:00,RC,0.4,,
9765,2015-06-26 00:00:00-04:00,UNIT,0.442,,
9766,2015-06-26 00:00:00-04:00,PSEC,0.083,,
9767,2015-06-26 00:00:00-04:00,BTE,0.081,,
9768,2015-06-26 00:00:00-04:00,CHMI,0.49,,
9769,2015-06-26 00:00:00-04:00,ACRE,0.25,,
9770,2015-06-26 00:00:00-04:00,BGS,0.34,,
9771,2015-06-26 00:00:00-04:00,RFIL,0.07,,
9772,2015-06-26 00:00:00-04:00,TSI,0.056,,
9773,2015-06-26 00:00:00-04:00,EDD,0.22,,
9774,2015-06-26 00:00:00-04:00,AVAL,0.038,,
9775,2015-06-26 00:00:00-04:00,PGRE,0.095,,
9776,2015-06-26 00:00:00-04:00,BHR,0.09901,,
9777,2015-06-26 00:00:00-04:00,PVL,0.028,,
9778,2015-06-29 00:00:00-04:00,CULP,0.46,,
9779,2015-06-29 00:00:00-04:00,MHLD,0.13,,
9780,2015-06-30 00:00:00-04:00,CIO,0.235,,
9781,2015-06-30 00:00:00-04:00,BRFS,0.163,,
9782,2015-07-01 00:00:00-04:00,BDN,0.15,,
9783,2015-07-01 00:00:00-04:00,SUP,0.18,,
9784,2015-07-01 00:00:00-04:00,BBD,0.004132,,
9785,2015-07-08 00:00:00-04:00,CIK,0.022,,
9786,2015-07-09 00:00:00-04:00,VVR,0.026,,
9787,2015-07-09 00:00:00-04:00,GROW,0.005,,
9788,2015-07-09 00:00:00-04:00,PHK,0.122,,
9789,2015-07-09 00:00:00-04:00,GORO,0.01,,
9790,2015-07-09 00:00:00-04:00,HIHO,0.1,,
9791,2015-07-13 00:00:00-04:00,AP,0.18,,
9792,2015-07-13 00:00:00-04:00,DHF,0.029,,
9793,2015-07-13 00:00:00-04:00,LFT,0.1,,
9794,2015-07-14 00:00:00-04:00,CXE,0.026,,
9795,2015-07-14 00:00:00-04:00,MGF,0.035,,
9796,2015-07-14 00:00:00-04:00,BPT,1.472,,
9797,2015-07-14 00:00:00-04:00,MMT,0.047,,
9798,2015-07-14 00:00:00-04:00,CMU,0.023,,
9799,2015-07-14 00:00:00-04:00,MIN,0.037,,
9800,2015-07-14 00:00:00-04:00,CIF,0.024,,
9801,2015-07-15 00:00:00-04:00,DHY,0.024,,
9802,2015-07-15 00:00:00-04:00,CMTL,0.3,,
9803,2015-07-15 00:00:00-04:00,CYCCP,0.15,,
9804,2015-07-15 00:00:00-04:00,GGN,0.07,,
9805,2015-07-16 00:00:00-04:00,BGSF,0.25,,
9806,2015-07-16 00:00:00-04:00,WIT,0.02725,,
9807,2015-07-16 00:00:00-04:00,EDF,0.18,,
9808,2015-07-21 00:00:00-04:00,BTE,0.077,,
9809,2015-07-22 00:00:00-04:00,OPI,1.706349,,
9810,2015-07-22 00:00:00-04:00,PPT,0.026,,
9811,2015-07-22 00:00:00-04:00,PIM,0.026,,
9812,2015-07-22 00:00:00-04:00,AWP,0.05,,
9813,2015-07-22 00:00:00-04:00,DHC,0.386521,,
9814,2015-07-22 00:00:00-04:00,FSP,0.19,,
9815,2015-07-22 00:00:00-04:00,SVC,0.496524,,
9816,2015-07-22 00:00:00-04:00,HIO,0.036,,
9817,2015-07-22 00:00:00-04:00,HIX,0.069,,
9818,2015-07-22 00:00:00-04:00,NXDT,0.24,,
9819,2015-07-23 00:00:00-04:00,CLRO,0.035,,
9820,2015-07-27 00:00:00-04:00,OCC,0.02,,
9821,2015-07-27 00:00:00-04:00,NAT,0.396825,,
9822,2015-07-28 00:00:00-04:00,VOC,0.11,,
9823,2015-07-29 00:00:00-04:00,LCUT,0.038,,
9824,2015-07-29 00:00:00-04:00,AVAL,0.038,,
9825,2015-07-29 00:00:00-04:00,PSEC,0.083,,
9826,2015-07-29 00:00:00-04:00,KFFB,0.1,,
9827,2015-07-29 00:00:00-04:00,PVL,0.02,,
9828,2015-07-30 00:00:00-04:00,PETS,0.18,,
9829,2015-07-30 00:00:00-04:00,AIRI,1.5,,
9830,2015-07-30 00:00:00-04:00,NGL,0.633,,
9831,2015-07-30 00:00:00-04:00,ASRV,0.01,,
9832,2015-08-03 00:00:00-04:00,ACTG,0.125,,
9833,2015-08-04 00:00:00-04:00,BBDO,0.004167,,
9834,2015-08-04 00:00:00-04:00,BBD,0.004132,,
9835,2015-08-04 00:00:00-04:00,DLNG,0.423,,
9836,2015-08-05 00:00:00-04:00,MMLP,0.813,,
9837,2015-08-06 00:00:00-04:00,GROW,0.005,,
9838,2015-08-07 00:00:00-04:00,CIK,0.022,,
9839,2015-08-07 00:00:00-04:00,GORO,0.01,,
9840,2015-08-10 00:00:00-04:00,GCI,0.33,,
9841,2015-08-11 00:00:00-04:00,VVR,0.026,,
9842,2015-08-11 00:00:00-04:00,DHF,0.029,,
9843,2015-08-11 00:00:00-04:00,PHK,0.122,,
9844,2015-08-12 00:00:00-04:00,RPT,0.22,,
9845,2015-08-12 00:00:00-04:00,LFT,0.1,,
9846,2015-08-12 00:00:00-04:00,LYG,0.047,,
9847,2015-08-12 00:00:00-04:00,NRT,0.36,,
9848,2015-08-13 00:00:00-04:00,UGP,0.117,,
9849,2015-08-13 00:00:00-04:00,NRO,0.028626,,
9850,2015-08-13 00:00:00-04:00,EDF,0.18,,
9851,2015-08-13 00:00:00-04:00,GGN,0.07,,
9852,2015-08-14 00:00:00-04:00,PSHG,2222.64,,
9853,2015-08-14 00:00:00-04:00,SB,0.01,,
9854,2015-08-14 00:00:00-04:00,NHTC,0.04,,
9855,2015-08-14 00:00:00-04:00,DHY,0.024,,
9856,2015-08-18 00:00:00-04:00,MGF,0.035,,
9857,2015-08-18 00:00:00-04:00,MIN,0.036,,
9858,2015-08-18 00:00:00-04:00,CIF,0.023,,
9859,2015-08-18 00:00:00-04:00,TACT,0.08,,
9860,2015-08-18 00:00:00-04:00,CMU,0.024,,
9861,2015-08-18 00:00:00-04:00,MMT,0.047,,
9862,2015-08-18 00:00:00-04:00,CXE,0.026,,
9863,2015-08-18 00:00:00-04:00,PHX,0.04,,
9864,2015-08-19 00:00:00-04:00,HIX,0.069,,
9865,2015-08-19 00:00:00-04:00,BTE,0.077,,
9866,2015-08-19 00:00:00-04:00,HIO,0.036,,
9867,2015-08-19 00:00:00-04:00,HL,0.003,,
9868,2015-08-19 00:00:00-04:00,STRR,2.5,,
9869,2015-08-20 00:00:00-04:00,PPT,0.026,,
9870,2015-08-20 00:00:00-04:00,AWP,0.05,,
9871,2015-08-20 00:00:00-04:00,PIM,0.026,,
9872,2015-08-20 00:00:00-04:00,NXDT,0.24,,
9873,2015-08-20 00:00:00-04:00,XIN,0.5,,
9874,2015-08-21 00:00:00-04:00,FGB,0.175,,
9875,2015-08-21 00:00:00-04:00,RIG,0.15,,
9876,2015-08-21 00:00:00-04:00,HIHO,0.1,,
9877,2015-08-25 00:00:00-04:00,GGB,0.011111,,
9878,2015-08-27 00:00:00-04:00,PSEC,0.083,,
9879,2015-08-27 00:00:00-04:00,AVAL,0.038,,
9880,2015-08-27 00:00:00-04:00,WHLR,124416.0,,
9881,2015-08-27 00:00:00-04:00,PVL,0.072,,
9882,2015-08-27 00:00:00-04:00,MARPS,0.112,,
9883,2015-08-28 00:00:00-04:00,RMCF,0.12,,
9884,2015-08-28 00:00:00-04:00,ICMB,0.427011,,
9885,2015-08-28 00:00:00-04:00,BGFV,0.1,,
9886,2015-08-28 00:00:00-04:00,FF,0.06,,
9887,2015-08-28 00:00:00-04:00,HHS,0.85,,
9888,2015-09-02 00:00:00-04:00,SBSW,0.031373,,
9889,2015-09-02 00:00:00-04:00,OXBR,0.12,,
9890,2015-09-02 00:00:00-04:00,NNBR,0.07,,
9891,2015-09-02 00:00:00-04:00,BBD,0.003444,,
9892,2015-09-03 00:00:00-04:00,AMC,2.0,,
9893,2015-09-03 00:00:00-04:00,LUMN,0.54,,
9894,2015-09-08 00:00:00-04:00,CIK,0.022,,
9895,2015-09-09 00:00:00-04:00,GSM,0.08,,
9896,2015-09-09 00:00:00-04:00,GORO,0.01,,
9897,2015-09-09 00:00:00-04:00,CRWS,0.08,,
9898,2015-09-09 00:00:00-04:00,EDUC,0.045,,
9899,2015-09-09 00:00:00-04:00,PHK,0.103,,
9900,2015-09-09 00:00:00-04:00,ABEV,0.041,,
9901,2015-09-10 00:00:00-04:00,VVR,0.026,,
9902,2015-09-10 00:00:00-04:00,GROW,0.005,,
9903,2015-09-10 00:00:00-04:00,CATO,0.3,,
9904,2015-09-10 00:00:00-04:00,EDF,0.18,,
9905,2015-09-10 00:00:00-04:00,DHF,0.029,,
9906,2015-09-10 00:00:00-04:00,JRVR,0.16,,
9907,2015-09-11 00:00:00-04:00,SOHO,0.08,,
9908,2015-09-11 00:00:00-04:00,LFT,0.1,,
9909,2015-09-11 00:00:00-04:00,SUNE,480.0,,
9910,2015-09-11 00:00:00-04:00,EVC,0.025,,
9911,2015-09-14 00:00:00-04:00,GCV,0.12,,
9912,2015-09-14 00:00:00-04:00,OXSQ,0.29,,
9913,2015-09-14 00:00:00-04:00,RYAM,0.07,,
9914,2015-09-14 00:00:00-04:00,EPM,0.05,,
9915,2015-09-14 00:00:00-04:00,GGN,0.07,,
9916,2015-09-15 00:00:00-04:00,CMU,0.024,,
9917,2015-09-15 00:00:00-04:00,DSWL,0.035,,
9918,2015-09-15 00:00:00-04:00,MGF,0.035,,
9919,2015-09-15 00:00:00-04:00,CXE,0.026,,
9920,2015-09-15 00:00:00-04:00,CIF,0.023,,
9921,2015-09-15 00:00:00-04:00,MIN,0.036,,
9922,2015-09-15 00:00:00-04:00,DHY,0.024,,
9923,2015-09-15 00:00:00-04:00,MMT,0.046,,
9924,2015-09-16 00:00:00-04:00,HIX,0.069,,
9925,2015-09-16 00:00:00-04:00,ICMB,0.344588,,
9926,2015-09-16 00:00:00-04:00,DBI,0.2,,
9927,2015-09-16 00:00:00-04:00,HIO,0.036,,
9928,2015-09-16 00:00:00-04:00,HPP,0.125,,
9929,2015-09-17 00:00:00-04:00,IAF,0.19,,
9930,2015-09-17 00:00:00-04:00,SABR,0.09,,
9931,2015-09-18 00:00:00-04:00,BRBS,0.051111,,
9932,2015-09-21 00:00:00-04:00,AWP,0.05,,
9933,2015-09-21 00:00:00-04:00,NXDT,0.24,,
9934,2015-09-22 00:00:00-04:00,PIM,0.026,,
9935,2015-09-22 00:00:00-04:00,PPT,0.026,,
9936,2015-09-24 00:00:00-04:00,MERC,0.115,,
9937,2015-09-28 00:00:00-04:00,BGS,0.35,,
9938,2015-09-28 00:00:00-04:00,RFIL,0.07,,
9939,2015-09-28 00:00:00-04:00,EDD,0.22,,
9940,2015-09-28 00:00:00-04:00,ACRE,0.25,,
9941,2015-09-28 00:00:00-04:00,RC,0.4,,
9942,2015-09-28 00:00:00-04:00,CHMI,0.49,,
9943,2015-09-28 00:00:00-04:00,PGRE,0.095,,
9944,2015-09-28 00:00:00-04:00,UNIT,0.6,,
9945,2015-09-28 00:00:00-04:00,OBE,0.049,,
9946,2015-09-28 00:00:00-04:00,BHR,0.09901,,
9947,2015-09-28 00:00:00-04:00,TSI,0.051,,
9948,2015-09-28 00:00:00-04:00,PVL,0.056,,
9949,2015-09-28 00:00:00-04:00,OXLC,0.6,,
9950,2015-09-28 00:00:00-04:00,PSEC,0.083,,
9951,2015-09-28 00:00:00-04:00,WHLRP,0.563,,
9952,2015-09-29 00:00:00-04:00,MHLD,0.13,,
9953,2015-09-29 00:00:00-04:00,CULP,0.06,,
9954,2015-10-01 00:00:00-04:00,SUP,0.18,,
9955,2015-10-01 00:00:00-04:00,BDN,0.15,,
9956,2015-10-01 00:00:00-04:00,CIO,0.235,,
9957,2015-10-02 00:00:00-04:00,BBDO,0.003333,,
9958,2015-10-02 00:00:00-04:00,BBD,0.003444,,
9959,2015-10-07 00:00:00-04:00,GORO,0.01,,
9960,2015-10-07 00:00:00-04:00,PHK,0.103,,
9961,2015-10-07 00:00:00-04:00,CIK,0.022,,
9962,2015-10-07 00:00:00-04:00,SSL,0.838,,
9963,2015-10-08 00:00:00-04:00,GROW,0.003,,
9964,2015-10-13 00:00:00-04:00,CMU,0.024,,
9965,2015-10-13 00:00:00-04:00,VVR,0.026,,
9966,2015-10-13 00:00:00-04:00,CXE,0.026,,
9967,2015-10-13 00:00:00-04:00,MMT,0.045,,
9968,2015-10-13 00:00:00-04:00,CIF,0.022,,
9969,2015-10-13 00:00:00-04:00,DHF,0.029,,
9970,2015-10-13 00:00:00-04:00,MIN,0.036,,
9971,2015-10-13 00:00:00-04:00,NRO,0.028626,,
9972,2015-10-13 00:00:00-04:00,MGF,0.035,,
9973,2015-10-13 00:00:00-04:00,LFT,0.1,,
9974,2015-10-13 00:00:00-04:00,AP,0.18,,
9975,2015-10-14 00:00:00-04:00,GGN,0.07,,
9976,2015-10-14 00:00:00-04:00,BPT,0.703,,
9977,2015-10-15 00:00:00-04:00,DHY,0.024,,
9978,2015-10-15 00:00:00-04:00,CMTL,0.3,,
9979,2015-10-15 00:00:00-04:00,EDF,0.18,,
9980,2015-10-21 00:00:00-04:00,HIO,0.036,,
9981,2015-10-21 00:00:00-04:00,NXDT,0.24,,
9982,2015-10-21 00:00:00-04:00,DHC,0.386521,,
9983,2015-10-21 00:00:00-04:00,FSP,0.19,,
9984,2015-10-21 00:00:00-04:00,PIM,0.026,,
9985,2015-10-21 00:00:00-04:00,HIX,0.069,,
9986,2015-10-21 00:00:00-04:00,PPT,0.026,,
9987,2015-10-21 00:00:00-04:00,CYCCP,0.15,,
9988,2015-10-21 00:00:00-04:00,AWP,0.05,,
9989,2015-10-27 00:00:00-04:00,NAT,0.376984,,
9990,2015-10-28 00:00:00-04:00,LCUT,0.043,,
9991,2015-10-28 00:00:00-04:00,VOC,0.1,,
9992,2015-10-28 00:00:00-04:00,PVL,0.042,,
9993,2015-10-28 00:00:00-04:00,PSEC,0.083,,
9994,2015-10-28 00:00:00-04:00,KFFB,0.1,,
9995,2015-10-28 00:00:00-04:00,OCC,0.02,,
9996,2015-10-29 00:00:00-04:00,PETS,0.18,,
9997,2015-10-29 00:00:00-04:00,ASRV,0.01,,
9998,2015-10-30 00:00:00-04:00,NGL,0.64,,
9999,2015-11-02 00:00:00-05:00,CLRO,0.035,,
10000,2015-11-03 00:00:00-05:00,DLNG,0.423,,
10001,2015-11-04 00:00:00-05:00,BBD,0.003444,,
10002,2015-11-04 00:00:00-05:00,ACTG,0.125,,
10003,2015-11-04 00:00:00-05:00,MMLP,0.813,,
10004,2015-11-04 00:00:00-05:00,BBDO,0.003333,,
10005,2015-11-05 00:00:00-05:00,GROW,0.003,,
10006,2015-11-05 00:00:00-05:00,EDF,0.18,,
10007,2015-11-05 00:00:00-05:00,BGSF,0.25,,
10008,2015-11-06 00:00:00-05:00,NHTC,0.05,,
10009,2015-11-06 00:00:00-05:00,DHF,0.029,,
10010,2015-11-06 00:00:00-05:00,GORO,0.01,,
10011,2015-11-06 00:00:00-05:00,CIK,0.022,,
10012,2015-11-09 00:00:00-05:00,GCI,0.33,,
10013,2015-11-09 00:00:00-05:00,PHK,0.103,,
10014,2015-11-10 00:00:00-05:00,NRT,0.23,,
10015,2015-11-10 00:00:00-05:00,GGN,0.07,,
10016,2015-11-10 00:00:00-05:00,RPT,0.24,,
10017,2015-11-10 00:00:00-05:00,GGB,0.007937,,
10018,2015-11-12 00:00:00-05:00,STRR,2.5,,
10019,2015-11-12 00:00:00-05:00,NRO,0.028626,,
10020,2015-11-12 00:00:00-05:00,LFT,0.1,,
10021,2015-11-12 00:00:00-05:00,VVR,0.026,,
10022,2015-11-16 00:00:00-05:00,DHY,0.024,,
10023,2015-11-16 00:00:00-05:00,TEF,0.376,,
10024,2015-11-17 00:00:00-05:00,CIF,0.022,,
10025,2015-11-17 00:00:00-05:00,CXE,0.026,,
10026,2015-11-17 00:00:00-05:00,CMU,0.024,,
10027,2015-11-17 00:00:00-05:00,MMT,0.045,,
10028,2015-11-17 00:00:00-05:00,HL,0.003,,
10029,2015-11-17 00:00:00-05:00,MGF,0.035,,
10030,2015-11-17 00:00:00-05:00,MIN,0.036,,
10031,2015-11-18 00:00:00-05:00,TACT,0.08,,
10032,2015-11-18 00:00:00-05:00,HIX,0.069,,
10033,2015-11-18 00:00:00-05:00,HIO,0.036,,
10034,2015-11-18 00:00:00-05:00,AWP,0.05,,
10035,2015-11-19 00:00:00-05:00,PHX,0.04,,
10036,2015-11-19 00:00:00-05:00,DSWL,0.035,,
10037,2015-11-19 00:00:00-05:00,NXDT,0.24,,
10038,2015-11-19 00:00:00-05:00,AIRI,1.5,,
10039,2015-11-20 00:00:00-05:00,PIM,0.026,,
10040,2015-11-20 00:00:00-05:00,FGB,0.175,,
10041,2015-11-20 00:00:00-05:00,LUMN,0.54,,
10042,2015-11-20 00:00:00-05:00,PPT,0.026,,
10043,2015-11-20 00:00:00-05:00,PSHG,2222.64,,
10044,2015-11-20 00:00:00-05:00,RILY,0.059406,,
10045,2015-11-23 00:00:00-05:00,XIN,0.5,,
10046,2015-11-24 00:00:00-05:00,RMCF,0.12,,
10047,2015-11-25 00:00:00-05:00,MARPS,0.066,,
10048,2015-11-25 00:00:00-05:00,PVL,0.032,,
10049,2015-11-25 00:00:00-05:00,PSEC,0.083,,
10050,2015-11-27 00:00:00-05:00,BGFV,0.1,,
10051,2015-11-27 00:00:00-05:00,HHS,0.85,,
10052,2015-11-27 00:00:00-05:00,FF,0.06,,
10053,2015-12-02 00:00:00-05:00,NNBR,0.07,,
10054,2015-12-02 00:00:00-05:00,BBD,0.003444,,
10055,2015-12-02 00:00:00-05:00,BBDO,0.004167,,
10056,2015-12-02 00:00:00-05:00,CLRO,0.05,,
10057,2015-12-02 00:00:00-05:00,BRBS,0.051111,,
10058,2015-12-03 00:00:00-05:00,AMC,2.0,,
10059,2015-12-03 00:00:00-05:00,OXBR,0.12,,
10060,2015-12-04 00:00:00-05:00,HIHO,0.1,,
10061,2015-12-07 00:00:00-05:00,GSM,0.08,,
10062,2015-12-07 00:00:00-05:00,CIK,0.022,,
10063,2015-12-09 00:00:00-05:00,GORO,0.01,,
10064,2015-12-09 00:00:00-05:00,DHF,0.029,,
10065,2015-12-09 00:00:00-05:00,CRWS,0.08,,
10066,2015-12-09 00:00:00-05:00,EDUC,0.045,,
10067,2015-12-09 00:00:00-05:00,GGT,0.275862,,
10068,2015-12-09 00:00:00-05:00,VVR,0.026,,
10069,2015-12-09 00:00:00-05:00,GCV,0.12,,
10070,2015-12-09 00:00:00-05:00,GGN,0.07,,
10071,2015-12-09 00:00:00-05:00,PHK,0.103,,
10072,2015-12-10 00:00:00-05:00,GROW,0.003,,
10073,2015-12-10 00:00:00-05:00,JRVR,1.16,,
10074,2015-12-10 00:00:00-05:00,CATO,0.3,,
10075,2015-12-11 00:00:00-05:00,SOHO,0.08,,
10076,2015-12-11 00:00:00-05:00,SUNE,480.0,,
10077,2015-12-11 00:00:00-05:00,EPM,0.05,,
10078,2015-12-11 00:00:00-05:00,LFT,0.1,,
10079,2015-12-11 00:00:00-05:00,EVC,0.031,,
10080,2015-12-14 00:00:00-05:00,OXLC,0.6,,
10081,2015-12-14 00:00:00-05:00,OXSQ,0.29,,
10082,2015-12-14 00:00:00-05:00,DHY,0.024,,
10083,2015-12-15 00:00:00-05:00,RYAM,0.07,,
10084,2015-12-15 00:00:00-05:00,CIF,0.022,,
10085,2015-12-15 00:00:00-05:00,MGF,0.034,,
10086,2015-12-15 00:00:00-05:00,CXE,0.025,,
10087,2015-12-15 00:00:00-05:00,MIN,0.036,,
10088,2015-12-15 00:00:00-05:00,CMU,0.024,,
10089,2015-12-15 00:00:00-05:00,MMT,0.045,,
10090,2015-12-16 00:00:00-05:00,EDF,0.18,,
10091,2015-12-16 00:00:00-05:00,EDD,0.2,,
10092,2015-12-16 00:00:00-05:00,ICMB,0.344588,,
10093,2015-12-16 00:00:00-05:00,HPP,0.2,,
10094,2015-12-16 00:00:00-05:00,HIX,0.069,,
10095,2015-12-16 00:00:00-05:00,HIO,0.036,,
10096,2015-12-16 00:00:00-05:00,DBI,0.2,,
10097,2015-12-17 00:00:00-05:00,BBDO,0.171667,,
10098,2015-12-17 00:00:00-05:00,SABR,0.09,,
10099,2015-12-17 00:00:00-05:00,BBD,0.155647,,
10100,2015-12-21 00:00:00-05:00,AWP,0.05,,
10101,2015-12-22 00:00:00-05:00,PPT,0.026,,
10102,2015-12-22 00:00:00-05:00,ABEV,0.039,,
10103,2015-12-22 00:00:00-05:00,PIM,0.026,,
10104,2015-12-22 00:00:00-05:00,NXDT,0.24,,
10105,2015-12-23 00:00:00-05:00,MERC,0.115,,
10106,2015-12-28 00:00:00-05:00,DHF,0.029,,
10107,2015-12-29 00:00:00-05:00,BHR,0.09901,,
10108,2015-12-29 00:00:00-05:00,TSI,0.048,,
10109,2015-12-29 00:00:00-05:00,RC,0.4,,
10110,2015-12-29 00:00:00-05:00,CUBA,0.154739,,
10111,2015-12-29 00:00:00-05:00,PVL,0.029,,
10112,2015-12-29 00:00:00-05:00,UNIT,0.6,,
10113,2015-12-29 00:00:00-05:00,ACRE,0.25,,
10114,2015-12-29 00:00:00-05:00,MHLD,0.14,,
10115,2015-12-29 00:00:00-05:00,PSEC,0.083,,
10116,2015-12-29 00:00:00-05:00,PGRE,0.095,,
10117,2015-12-29 00:00:00-05:00,RFIL,0.07,,
10118,2015-12-29 00:00:00-05:00,WHLRP,0.563,,
10119,2015-12-29 00:00:00-05:00,AVAL,0.033,,
10120,2015-12-29 00:00:00-05:00,BGS,0.35,,
10121,2015-12-29 00:00:00-05:00,IAF,0.18,,
10122,2015-12-29 00:00:00-05:00,CHMI,0.49,,
10123,2015-12-30 00:00:00-05:00,CULP,0.07,,
10124,2015-12-30 00:00:00-05:00,BRFS,0.176,,
10125,2015-12-30 00:00:00-05:00,SUP,0.18,,
10126,2016-01-04 00:00:00-05:00,CIO,0.235,,
10127,2016-01-04 00:00:00-05:00,BDN,0.15,,
10128,2016-01-05 00:00:00-05:00,BBD,0.003444,,
10129,2016-01-07 00:00:00-05:00,GROW,0.003,,
10130,2016-01-07 00:00:00-05:00,GORO,0.002,,
10131,2016-01-07 00:00:00-05:00,CIG,0.030769,,
10132,2016-01-08 00:00:00-05:00,CCO,0.603,,
10133,2016-01-08 00:00:00-05:00,CIK,0.022,,
10134,2016-01-12 00:00:00-05:00,PHK,0.103,,
10135,2016-01-12 00:00:00-05:00,GGN,0.07,,
10136,2016-01-13 00:00:00-05:00,CMTL,0.3,,
10137,2016-01-13 00:00:00-05:00,IHT,0.01,,
10138,2016-01-13 00:00:00-05:00,BPT,0.602,,
10139,2016-01-13 00:00:00-05:00,GNSS,0.01,,
10140,2016-01-13 00:00:00-05:00,AP,0.18,,
10141,2016-01-13 00:00:00-05:00,VVR,0.026,,
10142,2016-01-13 00:00:00-05:00,EDF,0.18,,
10143,2016-01-13 00:00:00-05:00,LFT,0.06,,
10144,2016-01-15 00:00:00-05:00,DHY,0.024,,
10145,2016-01-19 00:00:00-05:00,MIN,0.035,,
10146,2016-01-19 00:00:00-05:00,CYCCP,0.15,,
10147,2016-01-19 00:00:00-05:00,CMU,0.023,,
10148,2016-01-19 00:00:00-05:00,MGF,0.034,,
10149,2016-01-19 00:00:00-05:00,MMT,0.043,,
10150,2016-01-19 00:00:00-05:00,CIF,0.021,,
10151,2016-01-19 00:00:00-05:00,CXE,0.025,,
10152,2016-01-20 00:00:00-05:00,FSP,0.19,,
10153,2016-01-20 00:00:00-05:00,SVC,0.5,,
10154,2016-01-20 00:00:00-05:00,NXDT,0.24,,
10155,2016-01-20 00:00:00-05:00,PIM,0.026,,
10156,2016-01-20 00:00:00-05:00,HIX,0.069,,
10157,2016-01-20 00:00:00-05:00,OPI,1.72,,
10158,2016-01-20 00:00:00-05:00,AWP,0.05,,
10159,2016-01-20 00:00:00-05:00,HIO,0.036,,
10160,2016-01-20 00:00:00-05:00,PPT,0.026,,
10161,2016-01-20 00:00:00-05:00,DHC,0.39,,
10162,2016-01-25 00:00:00-05:00,NAT,0.426587,,
10163,2016-01-27 00:00:00-05:00,PSEC,0.083,,
10164,2016-01-27 00:00:00-05:00,AVAL,0.033,,
10165,2016-01-27 00:00:00-05:00,PVL,0.03,,
10166,2016-01-27 00:00:00-05:00,KFFB,0.1,,
10167,2016-01-28 00:00:00-05:00,VOC,0.045,,
10168,2016-01-28 00:00:00-05:00,LCUT,0.043,,
10169,2016-02-01 00:00:00-05:00,ABEV,0.027,,
10170,2016-02-01 00:00:00-05:00,NGL,0.64,,
10171,2016-02-02 00:00:00-05:00,BBD,0.003444,,
10172,2016-02-03 00:00:00-05:00,DLNG,0.423,,
10173,2016-02-03 00:00:00-05:00,MMLP,0.813,,
10174,2016-02-04 00:00:00-05:00,ASRV,0.01,,
10175,2016-02-04 00:00:00-05:00,BGSF,0.25,,
10176,2016-02-04 00:00:00-05:00,PETS,0.18,,
10177,2016-02-05 00:00:00-05:00,CIK,0.022,,
10178,2016-02-05 00:00:00-05:00,CCO,1.494,,
10179,2016-02-08 00:00:00-05:00,DHF,0.029,,
10180,2016-02-09 00:00:00-05:00,PHK,0.103,,
10181,2016-02-09 00:00:00-05:00,GORO,0.002,,
10182,2016-02-10 00:00:00-05:00,EDF,0.18,,
10183,2016-02-10 00:00:00-05:00,GGN,0.07,,
10184,2016-02-10 00:00:00-05:00,GROW,0.003,,
10185,2016-02-10 00:00:00-05:00,VVR,0.026,,
10186,2016-02-10 00:00:00-05:00,NRT,0.16,,
10187,2016-02-11 00:00:00-05:00,STRR,2.5,,
10188,2016-02-11 00:00:00-05:00,LFT,0.06,,
10189,2016-02-12 00:00:00-05:00,DHY,0.024,,
10190,2016-02-16 00:00:00-05:00,CIF,0.02,,
10191,2016-02-16 00:00:00-05:00,MGF,0.034,,
10192,2016-02-16 00:00:00-05:00,MMT,0.042,,
10193,2016-02-16 00:00:00-05:00,CMU,0.023,,
10194,2016-02-16 00:00:00-05:00,CXE,0.025,,
10195,2016-02-16 00:00:00-05:00,MIN,0.035,,
10196,2016-02-17 00:00:00-05:00,TACT,0.08,,
10197,2016-02-17 00:00:00-05:00,HIO,0.036,,
10198,2016-02-17 00:00:00-05:00,NNBR,0.07,,
10199,2016-02-17 00:00:00-05:00,PHX,0.04,,
10200,2016-02-17 00:00:00-05:00,HIX,0.069,,
10201,2016-02-18 00:00:00-05:00,NXDT,0.24,,
10202,2016-02-22 00:00:00-05:00,AWP,0.05,,
10203,2016-02-22 00:00:00-05:00,PPT,0.026,,
10204,2016-02-22 00:00:00-05:00,FGB,0.175,,
10205,2016-02-22 00:00:00-05:00,PIM,0.026,,
10206,2016-02-24 00:00:00-05:00,RMCF,0.12,,
10207,2016-02-24 00:00:00-05:00,GSM,0.08,,
10208,2016-02-25 00:00:00-05:00,MARPS,0.09,,
