date,CHKR,OXSQ,VOC,USEA,FAT,MIND,NHTC,ABEV,LYG,MFG,NOK,BTG,SAN,PBI,CCEL,WHF,OFS,MRCC,PTMN,TPVG,CMBT,ZIM,OXLC,ECC,ORC,PSEC,TWO,AGNC,FSK,DX,NLY,INSW,MITT,SUNS,PBR,EFC,SDIV,QYLD,TRIN,ARLP,BCSF,RA,USA,GBDC,NMFC,PNNT,GSBD
2024-07-24,0.355121982541084,2.65599630295813,4.71105753055625,2.38427672699326,2.79666619445625,4.65,6.34966902676107,1.96378063500138,2.86824801482458,4.32043368868587,3.58819664108517,2.83529271206691,4.85973617171175,6.462211753702,7.17183619761553,10.6516275394038,7.60652809299507,6.94747880233174,17.5568662108657,7.79209858890299,16.56,11.8530510188665,4.62509501302072,8.47435044112,7.13788407364713,4.93143837607452,12.0838346004591,8.79435482710701,18.2427336925113,11.0647446440315,17.9943616327732,51.8767145601201,6.83903080808081,10.8463278397394,13.3411931390924,11.4631229314521,20.3263339101856,15.7174496279958,12.8254940855177,23.2164827198341,15.3467020558426,11.6869461112758,6.1744478417379,14.1320798309232,11.2821973236808,6.49280455630765,13.5118502813779
2024-07-25,0.361336617235553,2.65599630295813,4.62349140545298,2.37505321934532,2.77551938013144,4.94,6.40029281171247,1.96378063500138,2.91589333068545,4.18327706364822,3.7446302821134,2.77742959549411,4.72501081249597,6.53085436717076,7.26595478288608,10.6779712183966,7.5976315689097,6.88821553170818,17.5837115720444,7.91620482353853,16.91,11.6190652401523,4.7017540463857,8.57035235136956,7.10348463232835,4.94040462766738,12.0659193527193,8.73242275085978,18.1975560459226,10.8845370765391,17.7592594204857,50.7014544780501,6.82057188552188,10.8836004439996,13.3319732405858,11.4902438847599,20.298927617273,15.590476578491,12.9876140950257,22.795017023491,15.2911651364608,11.8058274097473,6.19304557620096,14.086344944739,11.3831771207195,6.56494682915551,13.4939181642161
2024-07-26,0.358229299888318,2.65599630295813,4.64100463047363,2.37505321934532,2.77551938013144,4.76,6.32797311892476,1.97313197135853,2.94448052020198,4.20287086722503,3.75440738467767,2.80636115378051,4.73463405243996,6.60930306827792,7.01183460265561,10.7043148973893,7.68659680976344,7.0113007860802,17.6910930167592,7.96939320981091,16.85,11.385079461438,4.77841307975069,8.57907979775588,7.08628491166896,4.97626963403884,12.3167328210758,8.89167666120981,18.3059823977354,11.0016719954091,17.958192061652,50.3525491411856,7.14360303030303,10.7345100269585,13.3411931390924,11.652969604607,20.5273133915447,15.7174496279958,13.2217874420927,23.1268091674207,15.541081273679,11.8286891979149,6.27673538128476,14.1320798309232,11.4290770284643,6.53789347683756,13.5566805742823
2024-07-29,0.357785397410142,2.6649090422298,4.59722156792199,2.36260148402059,2.97641411621714,4.6,6.46357254290172,1.97313197135853,2.95400958337415,4.23226157259024,3.75440738467767,2.81600500654264,4.67689461277606,6.54066045480915,7.45419195342717,10.5989401814183,7.59318330686701,6.92924394983218,17.7358352853904,7.87188116831155,17.21,12.5616936629724,4.73582472788125,8.57035235136956,7.0088861687017,4.9852358856317,12.2540294539867,8.93591385852926,18.2788758097822,10.9295889684122,18.0576583822352,50.747363075006,7.03284949494949,10.7345100269585,13.0738160824001,11.5896873802221,20.4725008057195,15.7627971456761,13.1497341045336,22.1045306699077,15.5133128139881,11.8149721250144,6.2581376468217,14.1229328536864,11.4015370838174,6.54691126094354,13.5208163399588
2024-07-30,0.357785397410142,2.67382178150147,4.58846495541167,2.36582971169737,2.84953323026828,4.82,6.5631025201008,1.95442929864423,2.86824801482458,4.23226157259024,3.83262420519179,2.85458041759117,4.71538757255199,6.43279349078681,6.81418557358746,10.6516275394038,7.65990723750732,7.11159247482777,17.7089899242117,7.91620482353853,17.54,12.702085130201,4.73582472788125,8.63144447607382,7.04328561002048,4.93085149415208,12.3436056926854,8.98015105584871,18.4415153375015,11.0106823737837,18.1842518811593,50.7749082331795,7.18975033670034,10.7624644801538,12.9631773003206,11.7252921467613,20.4816362366904,15.590476578491,13.2758274452621,21.9251835650809,15.6984358785942,11.7875379792132,6.28603424851629,14.1320798309232,11.4749769362092,6.58298239736747,13.4849521056353
2024-07-31,0.358673202366495,2.69164726004481,4.47057949213034,2.37044146552135,2.77551938013144,4.5,6.59917196687867,1.92637528957278,2.88730614116893,4.52616862624234,3.83262420519179,2.8931558286397,4.66727137283207,6.47201784134039,7.02124646118266,10.4672217864545,7.67770028567807,7.06600534357887,17.7716291002953,7.82755751308457,18.37,13.1633713796662,4.71878938713348,8.68380915439176,7.01748602903139,4.93085149415208,12.0659193527193,8.96245617692093,18.2969468684177,10.9656304819107,18.0034040255535,51.4176285905615,7.12514410774411,11.1817812780818,13.1567951689598,11.5896873802221,20.5547196844573,15.9351177128613,13.1587407717285,22.2390409985278,15.5133128139881,11.8424062708155,6.33252858467396,13.9765812178969,11.3831771207195,6.57396461326149,13.4401218127309
2024-08-01,0.364000032104611,2.67382178150147,4.39803459164952,2.34738269640149,2.88125345175549,4.43,6.59917196687867,1.91702395321563,2.74437019358631,4.4184027065699,3.86195551288458,2.84493656482904,4.39782065440053,6.21705956274214,6.92712787591212,10.4057532021381,7.61542461708045,6.76513027733616,17.5926600257707,7.56161558172269,17.75,12.9160149850254,4.7017540463857,8.64889936884647,7.01748602903139,4.90365929841227,11.949470242411,9.02513069564065,18.1343073406984,10.956620103536,17.9762768472126,49.9852803655387,7.01439057239057,11.2935990908626,12.8801982137609,11.5531556627115,20.2441150314478,15.6448935997073,13.0776807669746,22.1942042223211,15.5040566607578,11.8698404166166,6.2302410451271,13.8485235365811,11.3556371760726,6.44771563577773,13.359427285503
2024-08-02,0.352014665193849,2.67382178150147,4.2982853534884,2.2320888508022,2.80723960161866,4.6,6.6172518900756,1.93572662592993,2.71578300406979,3.98733902788015,3.76418448724193,2.74849803720771,4.24384881529679,5.97190737178227,6.61653654451932,10.3442846178217,7.29514975000697,6.75601285108638,17.3555260020255,7.36659149872399,17.39,12.6953998222377,4.65064802414238,8.57035235136956,7.00875781257737,4.75863425446662,11.8419787559725,9.00722369029216,17.5921755816342,10.9115682116629,17.8677681338492,47.6072150432253,6.36832828282828,11.2935990908626,12.529842070509,11.4070287926693,20.088812704943,15.3365304794812,12.7084074119842,21.405076961083,15.0782736121639,11.8606957013496,6.16514897450637,13.4734974698705,11.1995774897401,6.2042354649162,13.072513410915
2024-08-05,0.36382247111334,2.63817082441478,4.19853611532727,2.21364183550631,2.80195289803745,4.7,6.44549261970479,1.95442929864423,2.65349723555118,3.76201028674688,3.64685925647076,2.65205950958639,4.20535585552086,5.70714300554562,6.59771282746521,10.1686600912033,7.01046097927499,6.50984234234234,16.5456909398016,7.1183790294529,16.73,12.4413581196337,4.4377062647952,8.39580342364309,6.68581380377867,4.67705766724719,11.5374195443968,8.75652561541325,16.9325819414394,10.5871945901767,17.3885213164939,46.1565033794201,6.00837929292929,11.2190538823421,12.2716849123234,10.9960469706756,19.4036553821277,14.8921248062142,12.3841673929683,20.642851765569,14.4673674989638,11.6778013960088,5.97917162987571,13.2722639706599,10.960897969467,5.96977307816064,12.6600747161948
2024-08-06,0.355121982541084,2.64708356368646,4.24387667812779,2.22747709697823,2.78609278729384,4.62,6.29325966638665,1.99183464407283,2.71181585611275,3.61505675992083,3.62730505134223,2.71956647892132,4.22460233540882,5.7463673560992,6.54124167630288,10.2652535808434,7.26846017775084,6.5280771948419,16.9125775425771,7.22475580199765,17.04,12.5148965072296,4.52288296853407,8.50053278027897,6.91274743158316,4.73144205872681,11.8151058843629,8.94454917157243,17.357251819373,10.8304748062914,17.8677681338492,46.9828581246256,6.06375606060606,11.1910994291469,12.6865803451217,11.1239079819625,19.6525383727774,15.0463063663272,12.6813874103996,20.9118724228092,14.624722103879,11.822287897228,6.08145916942257,13.3637337430283,10.9792579325649,6.24030660134013,12.9021582978784
2024-08-07,0.35068295775932,2.65599630295813,4.26201290324799,2.22747709697823,2.8865401553367,4.74,6.13813392535701,2.09469934400147,2.73125539629994,3.67383817065125,3.64685925647076,2.64241565682426,4.24384881529679,5.54043951569291,6.40006379839706,10.309159712498,7.08163317195798,6.51895976859212,17.1094435245542,7.13610849154369,16.95,12.3678197320378,4.62509501302072,8.61398958330118,6.93893208094522,4.44139197083551,11.8509363798424,8.90873516087545,17.2488254675602,10.9205785900376,17.8496833482886,45.027151894306,6.14682121212121,10.7251918758935,12.7603395331747,11.4800922276904,19.7631530352883,14.8921248062142,12.9966207622206,20.8939377123266,14.2637321278972,11.923806372536,6.05356256772797,13.1807941982915,10.9058180801732,6.1501287602803,12.8124977120697
2024-08-08,0.35068295775932,2.64708356368646,4.28014912836819,2.25975937374603,2.83367311952467,4.69,6.23757350294012,2.10405068035862,2.80901355704869,3.66404126886284,3.70552187185634,2.66170336234852,4.27271853512874,5.5698577786081,6.1647673352207,9.88766084861392,7.09052969604336,6.61925145733969,17.1004950708279,6.62195409091073,17.12,12.5817495868622,4.73582472788125,8.76235617186867,7.05239889484747,4.45045603608212,12.02113123337,9.01617719296641,17.3120741727844,11.0647446440315,18.1028703461367,45.3117851954323,6.29449259259259,10.1940572651846,13.0738160824001,11.6992825327537,20.0212539144805,15.3183914724091,13.0506607653899,21.0788398159755,14.3748059666608,12.0253248478439,6.18374670896943,13.1625002438178,11.0435178034077,6.21325324902218,12.9021582978784
2024-08-09,0.381756131231665,2.67382178150147,4.316330897483,2.2320888508022,2.86010663743068,4.74,6.32797311892476,2.12275335307292,2.7895740168615,3.76201028674688,3.72507607698487,2.38203163224669,4.34970445468061,6.16802912455016,6.58830096893815,10.0632853752323,7.07273664787261,6.78336512983572,16.6888661994213,6.39147108373044,16.93,12.247484188699,4.71027171675959,8.69253660077809,7.06112711130149,4.30543099213647,12.0480041049796,9.0340841983149,17.3120741727844,11.028703130533,18.1028703461367,45.1006056494354,6.2206569023569,10.1567846609243,13.10147577792,11.717548391509,20.0581254686508,15.4090865077697,12.9966207622206,21.0788398159755,14.2637321278972,12.0714696093476,6.22094217789556,13.1716472210546,11.0802377296036,6.24932438544611,12.2835002557981
2024-08-12,0.364000032104611,2.69164726004481,4.2982853534884,2.28281814286589,2.86803669280249,4.76,6.50877235089404,2.11340201671577,2.77985424676791,3.75221338495847,3.7446302821134,2.47847015986801,4.32083473484866,6.78581264576902,6.40279323736991,10.1071915068869,7.10832274421411,6.81071740858506,16.7515053755049,6.22304119386791,17.13,12.448043427597,4.69323637601181,8.68380915439176,6.93893208094522,4.37794351410929,11.877809251452,8.90873516087545,17.393393936644,10.8935474549137,17.8496833482886,45.6515088129057,6.09144444444444,10.0170123949483,13.5440309062382,11.5074910158233,19.9751644717676,15.445364521914,12.9065540902717,20.8662023967792,14.4488551925032,11.988409038641,6.18374670896943,13.1350593121073,11.0159778587608,6.26735995365808,12.2655681386363
2024-08-13,0.427034184005653,2.70055999931648,4.42523892932983,2.27359463521794,2.81041162376738,4.59,6.34605304212169,2.17886137121582,2.83817286732947,3.88937000999612,3.85217841032032,2.51704557091654,4.36895093456858,7.08980136255925,6.25888592049125,10.0369416962395,6.99266793110424,6.87453939233351,16.7783507366836,6.27622958014029,16.92,12.8959590611356,4.64213035376849,8.63945875013031,6.94766029739924,4.38700757935589,11.9853007378905,8.95350267424668,17.4476071125504,10.9656304819107,17.9310648833112,45.1465142463912,6.2206569023569,10.1847391141195,13.6177900942913,11.6627508152432,20.2148295738746,15.8262836704286,12.7624474151535,21.5041146543679,14.5506728780366,11.9514932294381,6.27673538128476,13.2173821072389,11.0526977849567,6.33950222650594,12.2117717871511
