,Symbol,Security Name,Price
768,INM,InMed Pharmaceuticals Inc. - Common Shares,2.950000047683716
769,INNV,InnovAge Holding Corp. - Common Stock,4.190000057220459
770,INO,"Inovio Pharmaceuticals, Inc. - Common Stock",2.049999952316284
771,INTJ,Intelligent Group Limited - Class A Ordinary Shares,0.5669999718666077
772,INTS,"Intensity Therapeutics, Inc. - Common Stock",0.41999998688697815
773,INTZ,Intrusion Inc. - Common Stock,1.7400000095367432
774,INV,"Innventure, Inc. - Common Stock",4.860000133514404
775,INVE,"Identiv, Inc. - Common Stock",3.2899999618530273
776,INVZ,Innoviz Technologies Ltd. - Ordinary shares,0.9860000014305115
777,INVZW,Innoviz Technologies Ltd. - Warrant,0.10000000149011612
778,INZY,"Inozyme Pharma, Inc. - Common Stock",3.950000047683716
779,IOBT,"IO Biotech, Inc. - Common Stock",0.9800000190734863
780,IONR,ioneer Ltd - American Depositary Shares,3.5220000743865967
781,IOTR,iOThree Limited - Ordinary Shares,0.453000009059906
782,IOVA,"Iovance Biotherapeutics, Inc. - Common Stock",1.659999966621399
783,IPA,ImmunoPrecise Antibodies Ltd. - Common Stock,0.4950000047683716
784,IPDN,"Professional Diversity Network, Inc. - Common Stock",1.5299999713897705
785,IPHA,Innate Pharma S.A. - American Depositary Shares,2.109999895095825
786,IPM,Intelligent Protection Management Corp.  - Common Stock,2.0199999809265137
787,IPSC,"Century Therapeutics, Inc. - Common Stock",0.5600000023841858
788,IPW,iPower Inc. - Common Stock,0.5400000214576721
789,IQ,"iQIYI, Inc. - American Depositary Shares",1.9299999475479126
790,IRBT,iRobot Corporation - Common Stock,3.0
791,IRD,"Opus Genetics, Inc. - Common Stock",1.0199999809265137
792,IRIX,IRIDEX Corporation - Common Stock,1.0099999904632568
793,IROHR,Iron Horse Acquisitions Corp. - one right to one-fifth (1/5) of one share of common stock,0.42399999499320984
794,IROHW,Iron Horse Acquisitions Corp. - Warrant,0.04830000177025795
795,IRWD,"Ironwood Pharmaceuticals, Inc. - Class A Common Stock",0.5699999928474426
796,ISPC,iSpecimen Inc. - Common Stock,1.1299999952316284
797,ISPO,Inspirato Incorporated - Class A Common Stock,3.390000104904175
798,ISPOW,Inspirato Incorporated - Warrant,0.009999999776482582
799,ISPR,Ispire Technology Inc. - Common Stock,2.7300000190734863
800,ISRLW,Israel Acquisitions Corp - Warrant,0.2401999980211258
801,ITRM,Iterum Therapeutics plc - Ordinary Share,0.9860000014305115
802,IVA,Inventiva S.A. - American Depository Shares,3.109999895095825
803,IVDA,"Iveda Solutions, Inc. - Common Stock",1.9199999570846558
804,IVF,"INVO Fertility, Inc. - Common Stock",1.9900000095367432
805,IVP,"Inspire Veterinary Partners, Inc. - Class A Common Stock",1.6200000047683716
806,IVVD,"Invivyd, Inc. - Common Stock",0.7770000100135803
807,IXHL,Incannex Healthcare Inc. - Common Stock,0.25999999046325684
808,IZEA,"IZEA Worldwide, Inc. - Common Stock",2.75
809,IZM,ICZOOM Group Inc. - Class A Ordinary Shares,2.5199999809265137
810,JBDI,JBDI Holdings Limited - Ordinary Shares,1.0099999904632568
811,JCSE,JE Cleantech Holdings Limited - Ordinary Shares,1.149999976158142
812,JCTC,Jewett-Cameron Trading Company - Common Shares,3.619999885559082
813,JDZG,JIADE LIMITED - Common stock,0.5839999914169312
814,JFBR,Jeffs' Brands Ltd - Ordinary Shares,0.6499999761581421
815,JFU,9F Inc. - American Depositary Shares,1.340000033378601
816,JL,J-Long Group Limited - Ordinary Shares,3.9000000953674316
817,JRSH,"Jerash Holdings (US), Inc. - Common Stock",3.2899999618530273
818,JRVR,"James River Group Holdings, Ltd. - Common Shares",4.820000171661377
819,JSPR,"Jasper Therapeutics, Inc. - Class A Common Stock",4.929999828338623
820,JSPRW,"Jasper Therapeutics, Inc. - Warrant",0.08640000224113464
821,JTAI,Jet.AI Inc. - Common Stock,4.070000171661377
822,JUNS,"Jupiter Neurosciences, Inc. - Common Stock",0.5849999785423279
823,JVA,"Coffee Holding Co., Inc. - Common Stock",3.4600000381469727
824,JVSAR,JVSPAC Acquisition Corp. - Right,0.30000001192092896
825,JWEL,Jowell Global Ltd. - Ordinary Shares,2.2090001106262207
826,JXG,JX Luxventure Group Inc. - Common Stock,2.619999885559082
827,JYD,Jayud Global Logistics Limited - Class A Ordinary Shares,0.3050000071525574
828,JZ,Jianzhi Education Technology Group Company Limited - American Depositary Shares,0.39899998903274536
829,JZXN,"Jiuzi Holdings, Inc. - Ordinary Shares",2.805000066757202
830,KALA,"KALA BIO, Inc. - Common Stock",3.6700000762939453
831,KAVL,"Kaival Brands Innovations Group, Inc. - Common Stock",0.597000002861023
832,KBSX,FST Corp. - Ordinary Shares,1.850000023841858
833,KFFB,Kentucky First Federal Bancorp - Common Stock,2.5
834,KFIIR,K&F Growth Acquisition Corp. II - Rights,0.14830000698566437
835,KIDZ,"Classover Holdings, Inc. - Class B Common Stock",3.5
836,KIDZW,"Classover Holdings, Inc. - Warrants",0.20319999754428864
837,KIRK,"Kirkland's, Inc. - Common Stock",1.2000000476837158
838,KITT,"Nauticus Robotics, Inc. - Common stock",0.9890000224113464
839,KITTW,"Nauticus Robotics, Inc. - Warrant",0.07129999995231628
840,KLRS,"Kalaris Therapeutics, Inc.  - Common Stock",3.4800000190734863
841,KLTO,"Klotho Neurosciences, Inc. - Common Stock",0.22499999403953552
842,KLTOW,"Klotho Neurosciences, Inc. - Warrants",0.02500000037252903
843,KLTR,"Kaltura, Inc. - Common Stock",2.180000066757202
844,KLXE,"KLX Energy Services Holdings, Inc.  - Common Stock",2.119999885559082
845,KNDI,"Kandi Technologies Group, Inc. - Ordinary Shares",1.25
846,KOD,Kodiak Sciences Inc - Common Stock,3.5
847,KOPN,Kopin Corporation - Common Stock,1.4800000190734863
848,KPLTW,"Katapult Holdings, Inc. - Warrant",0.007499999832361937
849,KPRX,"Kiora Pharmaceuticals, Inc.  - Common Stock",3.2300000190734863
850,KRMD,"KORU Medical Systems, Inc. - Common Stock",2.950000047683716
851,KRON,"Kronos Bio, Inc. - Common Stock",0.6809999942779541
852,KTCC,Key Tronic Corporation - Common Stock,2.75
853,KTTA,Pasithea Therapeutics Corp. - Common Stock,0.9559999704360962
854,KTTAW,Pasithea Therapeutics Corp. - Warrant,0.01640000008046627
855,KVACW,Keen Vision Acquisition Corporation - Warrant,0.07500000298023224
856,KWESW,KWESST Micro Systems Inc. - warrant,0.052000001072883606
857,KWM,"K Wave Media, Ltd. - Ordinary Shares",2.0299999713897705
858,KWMWW,"K Wave Media, Ltd. - Warrant",0.04560000076889992
859,KXIN,Kaixin Holdings - Ordinary Shares,0.949999988079071
860,KYTX,"Kyverna Therapeutics, Inc. - Common Stock",2.319999933242798
861,KZIA,Kazia Therapeutics Limited - American Depositary Shares,3.5899999141693115
862,KZR,"Kezar Life Sciences, Inc. - Common Stock",4.070000171661377
863,LAB,Standard BioTools Inc. - Common Stock,1.0800000429153442
864,LAES,SEALSQ Corp - Ordinary Shares,2.5799999237060547
865,LASE,Laser Photonics Corporation - Common Stock,2.8299999237060547
866,LAZR,"Luminar Technologies, Inc.  - Class A Common Stock",4.71999979019165
867,LBGJ,Li Bang International Corporation Inc. - Ordinary Shares,1.309999942779541
868,LCFY,Locafy Limited - Ordinary Share,4.389999866485596
869,LCID,"Lucid Group, Inc. - Common Stock",2.8399999141693115
870,LCUT,"Lifetime Brands, Inc. - Common Stock",3.2799999713897705
871,LDTC,LeddarTech Holdings Inc. - Common Shares,0.5289999842643738
872,LDTCW,LeddarTech Holdings Inc. - Warrants,0.04500000178813934
873,LDWY,"Lendway, Inc. - Common Stock",4.480000019073486
874,LEDS,SemiLEDS Corporation - Common Stock,2.7799999713897705
875,LESL,"Leslie's, Inc. - Common Stock",0.9129999876022339
876,LEXX,Lexaria Bioscience Corp. - Common Stock,1.0099999904632568
877,LEXXW,Lexaria Bioscience Corp. - Warrant,0.18029999732971191
878,LFWD,Lifeward Ltd. - Ordinary Shares,1.2999999523162842
879,LGCB,Linkage Global Inc - Class A Ordinary Shares,1.9249999523162842
880,LGCL,Lucas GC Limited - Ordinary Shares,0.4819999933242798
881,LGHL,Lion Group Holding Ltd. - American Depositary Share,2.6649999618530273
882,LGMK,"LogicMark, Inc. - Common Stock",0.013000000268220901
883,LGO,Largo Inc. - Common Shares,1.2699999809265137
884,LGVN,Longeveron Inc. - Class A Common stock,1.4199999570846558
885,LHSW,Lianhe Sowell International Group Ltd - Ordinary Shares,1.3600000143051147
886,LIDR,"AEye, Inc. - Class A Common Stock",0.7059999704360962
887,LIDRW,"AEye, Inc. - Warrant",0.05000000074505806
888,LIPO,Lipella Pharmaceuticals Inc. - Common Stock,2.180000066757202
889,LIQT,"LiqTech International, Inc. - Common Stock",1.5199999809265137
890,LITM,Snow Lake Resources Ltd. - Common Shares,3.700000047683716
891,LIXT,"Lixte Biotechnology Holdings, Inc. - Common Stock",1.3799999952316284
892,LIXTW,"Lixte Biotechnology Holdings, Inc. - Warrants",0.026000000536441803
893,LMFA,"LM Funding America, Inc. - Common Stock",1.6699999570846558
894,LNKS,Linkers Industries Limited - Class A Ordinary Shares,0.6100000143051147
895,LNZA,"LanzaTech Global, Inc. - Common Stock",0.2639999985694885
896,LNZAW,"LanzaTech Global, Inc. - Warrant",0.02979999966919422
897,LOBO,LOBO EV TECHNOLOGIES LTD. - Ordinary shares,1.0700000524520874
898,LOKVW,Live Oak Acquisition Corp. V - Warrants,0.3499999940395355
899,LOOP,"Loop Industries, Inc. - Common Stock",1.0199999809265137
900,LOT,Lotus Technology Inc. - American Depositary Shares,2.2300000190734863
901,LOTWW,Lotus Technology Inc. - Warrants,0.13500000536441803
902,LPAAW,Launch One Acquisition Corp. - Warrant,0.2199999988079071
903,LPBBW,Launch Two Acquisition Corp. - Warrant,0.1598999947309494
904,LPCN,Lipocine Inc. - Common Stock,3.990000009536743
905,LPRO,Open Lending Corporation - Common Stock,2.059999942779541
906,LPSN,"LivePerson, Inc. - Common Stock",0.8100000023841858
907,LPTH,"LightPath Technologies, Inc. - Class A Common Stock",2.549999952316284
908,LPTX,"Leap Therapeutics, Inc. - Common Stock",0.4009999930858612
909,LRE,"Lead Real Estate Co., Ltd - American Depositary Shares",1.1950000524520874
910,LRHC,La Rosa Holdings Corp. - Common Stock,0.14900000393390656
911,LRMR,"Larimar Therapeutics, Inc. - Common Stock",1.9800000190734863
912,LSAK,"Lesaka Technologies, Inc. - Common Stock",4.230000019073486
913,LSB,"LakeShore Biopharma Co., Ltd - Ordinary Shares",1.0700000524520874
914,LSEAW,Landsea Homes Corporation - Warrant,0.1720999926328659
915,LSH,Lakeside Holding Limited - Common Stock,0.8669999837875366
916,LSTA,"Lisata Therapeutics, Inc. - Common Stock",2.630000114440918
917,LTRN,Lantern Pharma Inc. - Common Stock,3.319999933242798
918,LTRX,"Lantronix, Inc. - Common Stock",2.3399999141693115
919,LTRY,"Lottery.com, Inc. - Common Stock",0.7590000033378601
920,LTRYW,"Lottery.com, Inc. - Warrant",0.019899999722838402
921,LUCD,Lucid Diagnostics Inc. - Common Stock,1.2599999904632568
922,LUCY,"Innovative Eyewear, Inc. - Common Stock",2.799999952316284
923,LUCYW,"Innovative Eyewear, Inc. - Warrants",0.12800000607967377
924,LUNG,Pulmonx Corporation - Common Stock,3.430000066757202
925,LVLU,"Lulu's Fashion Lounge Holdings, Inc. - Common Stock",0.375
926,LVO,"LiveOne, Inc. - Common Stock",0.9559999704360962
927,LVRO,Lavoro Limited - Class A Ordinary Shares,2.3949999809265137
928,LVROW,Lavoro Limited - Warrant,0.06239999830722809
929,LVTX,LAVA Therapeutics N.V. - Ordinary Shares,1.25
930,LWLG,"Lightwave Logic, Inc. - Common Stock",1.3700000047683716
931,LXEH,"Lixiang Education Holding Co., Ltd. - American Depositary Shares",2.3299999237060547
932,LXEO,"Lexeo Therapeutics, Inc. - Common Stock",3.240000009536743
933,LXRX,"Lexicon Pharmaceuticals, Inc. - Common Stock",0.5400000214576721
934,LYEL,"Lyell Immunopharma, Inc. - Common Stock",0.41499999165534973
935,LYRA,"Lyra Therapeutics, Inc. - Common Stock",0.1120000034570694
936,MAAS,Highest Performances Holdings Inc. - American Depository Shares,3.869999885559082
937,MACIW,Melar Acquisition Corp. I - Warrant,0.20000000298023224
938,MAMO,Massimo Group - Common Stock,2.2200000286102295
939,MAPS,"WM Technology, Inc. - Class A Common Stock",1.0800000429153442
940,MAPSW,"WM Technology, Inc. - Warrants",0.017799999564886093
941,MARPS,Marine Petroleum Trust - Units of Beneficial Interest,3.799999952316284
942,MASK,3 E Network Technology Group Ltd - Class A Ordinary Shares,3.309999942779541
943,MASS,908 Devices Inc. - Common Stock,4.579999923706055
944,MATH,Metalpha Technology Holding Limited - Ordinary Shares,2.4600000381469727
945,MAXN,"Maxeon Solar Technologies, Ltd. - Ordinary Shares",3.75
946,MB,MasterBeef Group - Ordinary Shares,3.9100000858306885
947,MBAVW,M3-Brigade Acquisition V Corp. - Warrant,0.4300000071525574
948,MBIO,"Mustang Bio, Inc. - Common Stock",1.1200000047683716
949,MBOT,Microbot Medical Inc.  - Common Stock,2.680000066757202
950,MBRX,"Moleculin Biotech, Inc. - Common Stock",0.9399999976158142
951,MCHX,"Marchex, Inc. - Class B Common Stock",1.6200000047683716
952,MCVT,"Mill City Ventures III, Ltd. - Common Stock",1.809999942779541
953,MDAI,"Spectral AI, Inc. - Class A Common Stock",1.3799999952316284
954,MDAIW,"Spectral AI, Inc. - Warrants",0.3140000104904175
955,MDBH,"MDB Capital Holdings, LLC - Class A common ",4.275000095367432
956,MDCXW,Medicus Pharma Ltd. - Warrant,2.190000057220459
957,MDIA,Mediaco Holding Inc. - Class A Common Stock,0.9419999718666077
958,MDXH,MDxHealth SA - Ordinary Shares,2.0899999141693115
959,MEGL,Magic Empire Global Limited - Class A Ordinary Shares,1.4110000133514404
960,MEIP,"MEI Pharma, Inc. - Common Stock",2.0799999237060547
961,MERC,Mercer International Inc. - Common Stock,4.179999828338623
962,MESA,"Mesa Air Group, Inc. - Common Stock",1.059999942779541
963,MFI,mF International Limited - Class A Ordinary Shares,0.7120000123977661
964,MGIH,Millennium Group International Holdings Limited - Ordinary Shares,1.7000000476837158
965,MGNX,"MacroGenics, Inc. - Common Stock",1.5800000429153442
966,MGRM,Monogram Technologies Inc. - Common Stock,2.5899999141693115
967,MGRX,"Mangoceuticals, Inc. - Common Stock",1.4700000286102295
968,MGTX,MeiraGTx Holdings plc - Ordinary Shares,4.989999771118164
969,MGX,"Metagenomi, Inc. - Common Stock",1.659999966621399
970,MHLD,"Maiden Holdings, Ltd. - Common Stock",1.2400000095367432
971,MHUA,"Meihua International Medical Technologies Co., Ltd. - Ordinary Shares",0.39399999380111694
972,MIGI,Mawson Infrastructure Group Inc. - Common Stock,0.6299999952316284
973,MIRA,"MIRA Pharmaceuticals, Inc. - Common Stock",1.4500000476837158
974,MIST,Milestone Pharmaceuticals Inc. - Common Shares,1.2200000286102295
975,MKDW,MKDWELL Tech Inc. - Ordinary Shares,0.32899999618530273
976,MKZR,"MacKenzie Realty Capital, Inc. - Common Stock",1.090000033378601
977,MLACR,Mountain Lake Acquisition Corp. - Right,0.18000000715255737
978,MLECW,Moolec Science SA - Warrant,0.012500000186264515
979,MLGO,"MicroAlgo, Inc. - Ordinary Shares",1.649999976158142
980,MMLP,Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,3.009999990463257
981,MNDO,MIND C.T.I. Ltd. - Ordinary Shares,1.4700000286102295
982,MNDR,Mobile-health Network Solutions - Class A Ordinary Shares,1.3300000429153442
983,MNKD,MannKind Corporation - Common Stock,4.369999885559082
984,MNOV,"MediciNova, Inc. - Common Stock",1.3200000524520874
985,MNTK,"Montauk Renewables, Inc. - Common Stock",2.0799999237060547
986,MNTS,Momentus Inc. - Class A Common Stock,1.9700000286102295
987,MNTSW,Momentus Inc. - Warrant,0.019500000402331352
988,MNY,MoneyHero Limited - Class A Ordinary Shares,0.7739999890327454
989,MNYWW,MoneyHero Limited - Warrants,0.029999999329447746
990,MOB,Mobilicom Limited - American Depositary Shares,1.7000000476837158
991,MOBBW,Mobilicom Limited - Warrants,0.2599000036716461
992,MOBX,"Mobix Labs, Inc. - Class A Common Stock",0.796999990940094
993,MODD,"Modular Medical, Inc. - common stock",0.9700000286102295
994,MODV,ModivCare Inc. - Common Stock,0.9200000166893005
995,MOGO,Mogo Inc. - Common Shares,1.2799999713897705
996,MOLN,Molecular Partners AG - American Depositary Shares,3.8399999141693115
997,MOVE,Movano Inc. - Common Stock,1.0199999809265137
998,MREO,Mereo BioPharma Group plc - American Depositary Shares,2.240000009536743
999,MRIN,Marin Software Incorporated - Common Stock,0.9700000286102295
1000,MRKR,"Marker Therapeutics, Inc. - Common Stock",1.1100000143051147
1001,MRM,MEDIROM Healthcare Technologies Inc. - American Depositary Share,0.8410000205039978
1002,MRNOW,Murano Global Investments PLC - Warrants,0.17900000512599945
1003,MRSN,"Mersana Therapeutics, Inc. - Common Stock",0.3400000035762787
1004,MRVI,"Maravai LifeSciences Holdings, Inc. - Class A common stock",2.0999999046325684
1005,MSAI,"MultiSensor AI Holdings, Inc. - Common Stock",0.875
1006,MSAIW,"MultiSensor AI Holdings, Inc. - Warrants",0.05000000074505806
1007,MSGM,Motorsport Games Inc. - Class A Common Stock,2.7799999713897705
1008,MSPR,"MSP Recovery, Inc. - Class A Common Stock",1.590000033378601
1009,MSPRW,"MSP Recovery, Inc. - Warrant",0.06499999761581421
1010,MSPRZ,"MSP Recovery, Inc. - Warrant",0.027799999341368675
1011,MSS,Maison Solutions Inc. - Class A Common Stock,0.9700000286102295
1012,MSW,Ming Shing Group Holdings Limited - Ordinary Shares,4.96999979019165
1013,MTC,"MMTec, Inc. - Common Shares",1.1749999523162842
1014,MTEK,Maris-Tech Ltd. - ordinary shares,2.424999952316284
1015,MTEKW,Maris-Tech Ltd. - Warrants,0.2745000123977661
1016,MTVA,MetaVia Inc.  - Common Stock,0.6850000023841858
1017,MULN,"Mullen Automotive, Inc. - Common Stock",0.17000000178813934
1018,MURA,Mural Oncology plc - Ordinary Shares,2.6500000953674316
1019,MVIS,"MicroVision, Inc. - Common Stock",1.1200000047683716
1020,MVST,"Microvast Holdings, Inc. - Common Stock",3.380000114440918
1021,MVSTW,"Microvast Holdings, Inc. - Warrant",0.3089999854564667
1022,MXCT,"MaxCyte, Inc. - Common Stock",2.299999952316284
1023,MYGN,"Myriad Genetics, Inc. - Common Stock",4.130000114440918
1024,MYNZ,Mainz Biomed N.V. - Ordinary Shares,2.440000057220459
1025,MYPS,"PLAYSTUDIOS, Inc.  - Class A Common Stock",1.4900000095367432
1026,MYPSW,"PLAYSTUDIOS, Inc.  - Warrant",0.02500000037252903
1027,MYSZ,"My Size, Inc. - Common Stock",1.159999966621399
1028,NAAS,NaaS Technology Inc. - American Depositary Shares,1.2999999523162842
1029,NAII,"Natural Alternatives International, Inc. - Common Stock",3.25
1030,NAMI,Jinxin Technology Holding Company - American Depositary Shares,2.6600000858306885
1031,NAOV,"NanoVibronix, Inc. - Common Stock",1.2300000190734863
1032,NAUT,"Nautilus Biotechnology, Inc. - Common Stock",0.8240000009536743
1033,NB,NioCorp Developments Ltd. - Common Stock,2.2699999809265137
1034,NBTX,Nanobiotix S.A. - ADSs,3.859999895095825
1035,NCEW,New Century Logistics (BVI) Limited - Ordinary Shares,1.1299999952316284
1036,NCI,Neo-Concept International Group Holdings Limited - Class A Ordinary Shares,0.3400000035762787
1037,NCNA,NuCana plc - American Depositary Shares,0.04399999976158142
1038,NCPL,Netcapital Inc. - Common Stock,2.0199999809265137
1039,NCRA,"Nocera, Inc. - common stock",0.9700000286102295
1040,NCT,Intercont (Cayman) Limited - Ordinary shares,4.179999828338623
1041,NDLS,Noodles & Company - Common Stock,0.8899999856948853
1042,NDRA,ENDRA Life Sciences Inc. - Common Stock,3.2300000190734863
1043,NEHC,New Era Helium Inc - Common Stock,0.6610000133514404
1044,NEHCW,New Era Helium Inc - Warrants,0.060100000351667404
1045,NEOV,NeoVolta Inc. - Common Stock,3.259999990463257
1046,NEOVW,NeoVolta Inc. - Warrant,1.440000057220459
1047,NEPH,"Nephros, Inc. - Common Stock",2.1600000858306885
1048,NERV,"Minerva Neurosciences, Inc - Common Stock",1.5
1049,NESRW,National Energy Services Reunited Corp - Warrants,0.25600001215934753
1050,NEUP,Neuphoria Therapeutics Inc. - Common Stock,4.920000076293945
1051,NFE,New Fortress Energy Inc. - Class A Common Stock,2.6600000858306885
1052,NHTC,Natural Health Trends Corp. - Commn Stock,4.769999980926514
1053,NIOBW,NioCorp Developments Ltd. - Warrant,0.3700000047683716
1054,NIPG,NIP Group Inc. - American Depositary Shares,1.2999999523162842
1055,NISN,"NiSun Intl Enterprise Development Group Co, Ltd - Class A Common Shares",4.570000171661377
1056,NITO,"N2OFF, Inc. - Common Stock",0.31299999356269836
1057,NIU,Niu Technologies - American Depositary Shares,3.8299999237060547
1058,NIVF,NewGenIvf Group Limited - Class A Ordinary Shares,2.950000047683716
1059,NIXX,"Nixxy, Inc. - Common Stock",2.009999990463257
1060,NIXXW,"Nixxy, Inc. - Warrant",0.03700000047683716
1061,NKTR,Nektar Therapeutics - Common Stock,0.6899999976158142
1062,NKTX,"Nkarta, Inc. - Common Stock",1.7400000095367432
1063,NLSP,NLS Pharmaceutics Ltd. - Common Shares,1.6160000562667847
1064,NLSPW,NLS Pharmaceutics Ltd. - Warrant,0.007000000216066837
1065,NMRA,"Neumora Therapeutics, Inc. - Common Stock",0.7020000219345093
1066,NMTC,NeuroOne Medical Technologies Corporation - Common Stock,0.6650000214576721
1067,NNBR,"NN, Inc. - Common Stock",2.3399999141693115
1068,NNDM,Nano Dimension Ltd. - American Depositary Shares,1.559999942779541
1069,NOEMR,CO2 Energy Transition Corp. - Right,0.16009999811649323
1070,NOEMW,CO2 Energy Transition Corp. - Warrant,0.07989999651908875
1071,NOTV,"Inotiv, Inc. - Common Stock",2.259999990463257
1072,NRSN,NeuroSense Therapeutics Ltd. - Ordinary Shares,1.3200000524520874
1073,NRSNW,NeuroSense Therapeutics Ltd. - Warrant,0.2498999983072281
1074,NRXP,"NRX Pharmaceuticals, Inc. - Common Stock",2.450000047683716
1075,NRXPW,"NRX Pharmaceuticals, Inc. - Warrant",0.07540000230073929
1076,NSPR,InspireMD Inc. - Common Stock,2.359999895095825
1077,NTRBW,Nutriband Inc. - Warrant,1.5800000429153442
1078,NTRP,"NextTrip, Inc. - Common Stock",2.3399999141693115
1079,NTWK,NETSOL Technologies Inc. - Common Stock,2.759999990463257
1080,NTWOW,Newbury Street II Acquisition Corp - Warrant,0.14499999582767487
1081,NUKKW,Nukkleus Inc. - Warrants,0.03009999915957451
1082,NUWE,"Nuwellis, Inc. - Common Stock",0.9399999976158142
1083,NVFY,"Nova Lifestyle, Inc - Common Stock",1.100000023841858
1084,NVNI,Nvni Group Limited - Ordinary Shares,0.40299999713897705
1085,NVNIW,Nvni Group Limited - Warrants,0.05999999865889549
1086,NVNO,enVVeno Medical Corporation - Common Stock,3.619999885559082
1087,NVTS,Navitas Semiconductor Corporation - Common Stock,2.0799999237060547
1088,NVVE,Nuvve Holding Corp. - Common Stock,0.949999988079071
1089,NVVEW,Nuvve Holding Corp. - Warrant,0.03750000149011612
1090,NVX,NOVONIX Limited - American Depository Shares,1.4600000381469727
1091,NWGL,Nature Wood Group Limited - American Depositary Shares,1.3799999952316284
1092,NWTG,"Newton Golf Company, Inc. - Common Stock",1.7999999523162842
1093,NWTN,NWTN Inc. - Class B Ordinary Shares,1.8700000047683716
1094,NWTNW,NWTN Inc. - Warrant,0.04039999842643738
1095,NXGL,"NexGel, Inc - Common Stock",2.4100000858306885
1096,NXL,"Nexalin Technology, Inc. - Common Stock",1.2699999809265137
1097,NXLIW,"Nexalin Technology, Inc. - Warrant",0.14990000426769257
1098,NXPL,NextPlat Corp - Common Stock,0.5799999833106995
1099,NXPLW,NextPlat Corp - Warrants,0.12639999389648438
1100,NXTC,"NextCure, Inc. - Common Stock",0.43799999356269836
1101,NXTT,Next Technology Holding Inc. - Ordinary Shares,2.0999999046325684
1102,NXXT,"NextNRG, Inc. - Common Stock",3.0999999046325684
1103,OABI,"OmniAb, Inc. - Common Stock",1.5800000429153442
1104,OAKUR,Oak Woods Acquisition Corporation - Right,0.28999999165534973
1105,OB,Outbrain Inc. - Common Stock,2.8499999046325684
1106,OBIO,"Orchestra BioMed Holdings, Inc. - Ordinary Shares",2.9000000953674316
1107,OBLG,Oblong Inc. - Common Stock,3.940000057220459
1108,OCC,Optical Cable Corporation - Common Stock,3.0
1109,OCGN,"Ocugen, Inc. - Common Stock",0.7580000162124634
1110,OCTO,Eightco Holdings Inc. - Common Stock,1.3899999856948853
1111,OCX,Oncocyte Corporation - Common Stock,2.7899999618530273
1112,OESX,"Orion Energy Systems, Inc. - Common Stock",0.7400000095367432
1113,OGI,Organigram Global Inc. - Common Shares,1.3600000143051147
1114,OKUR,"OnKure Therapeutics, Inc. - Class A Common Stock",2.0
1115,OKYO,OKYO Pharma Limited - Ordinary Shares,1.4800000190734863
1116,OLB,"The OLB Group, Inc. - Common Stock",1.350000023841858
1117,OLMA,"Olema Pharmaceuticals, Inc. - Common Stock",4.710000038146973
1118,OLPX,"Olaplex Holdings, Inc. - Common Stock",1.2899999618530273
1119,OMER,Omeros Corporation - Common Stock,3.2200000286102295
1120,OMEX,"Odyssey Marine Exploration, Inc. - Common Stock",0.9559999704360962
1121,OMH,Ohmyhome Limited - Ordinary Shares,1.5
1122,ONCO,"Onconetix, Inc.  - Common Stock",0.08500000089406967
1123,ONCY,Oncolytics Biotech Inc. - Common Shares,0.4699999988079071
1124,ONDS,Ondas Holdings Inc. - Common Stock,0.9300000071525574
1125,ONEG,OneConstruction Group Limited - Ordinary Shares,3.2699999809265137
1126,ONFO,Onfolio Holdings Inc. - Common Stock,1.0399999618530273
1127,ONMD,OneMedNet Corp - Class A Common Stock,0.4320000112056732
1128,OP,OceanPal Inc. - Common Stock,0.8199999928474426
1129,OPAL,OPAL Fuels Inc. - Class A Common Stock,2.450000047683716
1130,OPEN,Opendoor Technologies Inc  - Common Stock,0.7839999794960022
1131,OPI,Office Properties Income Trust - Common Shares of Beneficial Interest,0.23000000417232513
1132,OPK,"Opko Health, Inc. - Common Stock",1.3300000429153442
1133,OPT,Opthea Limited - American Depositary Shares,3.4100000858306885
1134,OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",1.4199999570846558
1135,OPTXW,"Syntec Optics Holdings, Inc. - Warrant",0.04399999976158142
1136,ORGN,"Origin Materials, Inc. - Class A Common Stock",0.4399999976158142
1137,ORGNW,"Origin Materials, Inc. - Warrant",0.0348999984562397
1138,ORGO,Organogenesis Holdings Inc.  - Class A ,3.0799999237060547
1139,ORIC,"Oric Pharmaceuticals, Inc. - Common Stock",4.730000019073486
1140,ORIS,Oriental Rise Holdings Limited - Ordinary Shares,0.9200000166893005
1141,ORKT,Orangekloud Technology Inc. - Class A Ordinary Shares,0.47999998927116394
1142,ORMP,Oramed Pharmaceuticals Inc. - Common Stock,2.1500000953674316
1143,OSRH,"OSR Holdings, Inc. - Common Stock",1.1699999570846558
1144,OSS,"One Stop Systems, Inc. - Common Stock",2.490000009536743
1145,OST,"Ostin Technology Group Co., Ltd. - Class A Ordinary Shares",4.559999942779541
1146,OSUR,"OraSure Technologies, Inc. - Common Stock",2.430000066757202
1147,OTLK,"Outlook Therapeutics, Inc. - Common Stock",1.75
1148,OTRK,"Ontrak, Inc. - Common Stock",1.5499999523162842
1149,OUSTW,"Ouster, Inc. - Warrants",0.018200000748038292
1150,OUSTZ,"Ouster, Inc. - Warrants",0.08449999988079071
